tile_id,temperature_1400_c,min_temperature_1400_c,max_temperature_1400_c,lat,lon,city,area,temperature_c,exceedance_h,threshold_c,area_reference_temperature_c,env_apparent_temperature_c,env_wet_bulb_c,env_relative_humidity_pct,env_heat_index_c,precipitation_mm,env_cloud_cover_context,solar_ghi,solar_dni,solar_dhi,fg_canopy_fraction,fg_vegetation_fraction,fg_building_fraction,fg_road_fraction,fg_impervious_fraction,fg_pervious_fraction,canopy_fraction,vegetation_fraction,building_fraction,road_fraction,impervious_fraction,pervious_fraction,geoid_blockgroup,geoid_tract,blockgroup_area_km2,population_acs_matched,population,poverty_fraction,no_vehicle_fraction,poverty_count,poverty_universe,households_total,no_vehicle_households,transit_stop_count,source_tile_id,source_exceedance_h,thermal_stress_index,vulnerability,exposure_multiplier,exposed_population,baseline_person_hours,equity_weighted_person_hours,high_vulnerability
atlanta::Downtown::10,35.5406,35.5406,35.5406,33.73606253185697,-84.39276640278524,atlanta,Downtown,35.5406,6.9826,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120002,13121012000,0.670406,True,6.607936086490874,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,7,10,6.9826,0.9074763537085373,0.8589691671250019,1.07,7.0704916125452355,94.17289867742764,154.84161093445056,True
atlanta::Downtown::11,35.5514,35.5514,35.5514,33.7360399338665,-84.39169709345623,atlanta,Downtown,35.5514,6.9966,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120001,13121012000,0.645131,True,27.90130996650293,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,8,11,6.9966,0.9158336516429697,0.8589691671250019,1.08,30.133414763823165,403.9179862299849,664.1328083940684,True
atlanta::Downtown::12,35.5658,35.5658,35.5658,33.73601732662939,-84.39062778531967,atlanta,Downtown,35.5658,7.0152,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120001,13121012000,0.645131,True,27.90130996650293,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,5,12,7.0152,0.9269438008502425,0.8589691671250019,1.05,29.296375464828078,396.0253611554791,651.1555421295541,True
atlanta::Downtown::13,35.5828,35.5828,35.5828,33.735994710145675,-84.38955847837605,atlanta,Downtown,35.5828,7.037,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120001,13121012000,0.645131,True,27.90130996650293,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,2,13,7.037,0.9399817767948446,0.8589691671250019,1.02,28.459336165832987,388.5169467507928,638.8100053741507,True
atlanta::Downtown::14,35.6003,35.6003,35.6003,33.735972084415394,-84.38848917262585,atlanta,Downtown,35.6003,7.0594,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120001,13121012000,0.645131,True,27.90130996650293,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,2,14,7.0594,0.9533828929492484,0.8589691671250019,1.02,28.459336165832987,392.4460265136252,645.270303915569,True
atlanta::Downtown::15,35.6167,35.6167,35.6167,33.73594944943858,-84.38741986806957,atlanta,Downtown,35.6167,7.08,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,2,15,7.08,0.9657481147639092,0.6391390821866733,1.02,33.52556825158154,466.5919839155011,690.2548631820604,True
atlanta::Downtown::16,35.6299,35.6299,35.6299,33.73592680521527,-84.3863505647077,atlanta,Downtown,35.6299,7.0963,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,2,16,7.0963,0.9727577948774455,0.6391390821866733,1.02,33.52556825158154,469.3338553250682,694.311062473766,True
atlanta::Downtown::17,35.638,35.638,35.638,33.735904151745494,-84.3852812625407,atlanta,Downtown,35.638,7.1058,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,2,17,7.1058,0.9738417022430644,0.6391390821866733,1.02,33.52556825158154,470.22037957050793,695.6225459386307,True
atlanta::Downtown::18,35.6389,35.6389,35.6389,33.73588148902928,-84.3842119615691,atlanta,Downtown,35.6389,7.1061,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,2,18,7.1061,0.9739621363947999,0.6391390821866733,1.02,33.52556825158154,470.26892357537656,695.6943597215374,True
atlanta::Downtown::19,35.6307,35.6307,35.6307,33.735858817066685,-84.38314266179333,atlanta,Downtown,35.6307,7.0947,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,0,19,7.0947,0.9728648474567657,0.6391390821866733,1.0,32.8682041682172,460.05244869741097,680.5805735610571,True
atlanta::Downtown::20,35.6113,35.6113,35.6113,33.73583613585773,-84.38207336321393,atlanta,Downtown,35.6113,7.0691,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,2,20,7.0691,0.959643955536474,0.6391390821866733,1.02,33.52556825158154,464.4269843041084,687.0520616722476,True
atlanta::Downtown::21,35.5785,35.5785,35.5785,33.73581344540244,-84.38100406583136,atlanta,Downtown,35.5785,7.0268,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.5134000000000001,0.5134000000000001,0.1619,0.2415,0.2415,0.5134000000000001,0.5134000000000001,0.5134000000000001,0.1619,0.2415,0.2415,0.5134000000000001,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,3,21,7.0268,0.9343704192696555,0.6391390821866733,1.03,33.85425029326371,460.16166483382955,680.7421429233686,True
atlanta::Downtown::22,35.5302,35.5302,35.5302,33.73579074570086,-84.37993476964613,atlanta,Downtown,35.5302,6.9656,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,3,22,6.9656,0.8976914203251365,0.6391390821866733,1.03,33.85425029326371,447.5044170023505,662.017588770374,True
atlanta::Downtown::23,35.467,35.467,35.467,33.73576803675303,-84.37886547465868,atlanta,Downtown,35.467,6.8861,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,131210053002,13121005300,0.968464,True,14.72434700721968,0.0728155339805825,0.0257289879931389,285,3914,1749,45,4,23,6.8861,0.8499834804851314,0.06804555215839408,1.04,15.313320887508468,195.07901711512588,205.03471169071253,False
atlanta::Downtown::24,35.3916,35.3916,35.3916,33.73574531855897,-84.37779618086952,atlanta,Downtown,35.3916,6.7923,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,131210053002,13121005300,0.968464,True,14.72434700721968,0.0728155339805825,0.0257289879931389,285,3914,1749,45,4,24,6.7923,0.7935827845230212,0.06804555215839408,1.04,15.313320887508468,186.55533332331507,196.0760288213737,False
atlanta::Downtown::25,35.3069,35.3069,35.3069,33.73572259111872,-84.37672688827917,atlanta,Downtown,35.3069,6.6879,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,131210053002,13121005300,0.968464,True,14.72434700721968,0.0728155339805825,0.0257289879931389,285,3914,1749,45,4,25,6.6879,0.7307041641831526,0.06804555215839408,1.04,15.313320887508468,177.2482649025886,186.29398194339905,False
atlanta::Downtown::26,35.216,35.216,35.216,33.735699854432326,-84.37565759688806,atlanta,Downtown,35.216,6.5767,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,131210053002,13121005300,0.968464,True,14.72434700721968,0.0728155339805825,0.0257289879931389,285,3914,1749,45,4,26,6.5767,0.6636385864126566,0.06804555215839408,1.04,15.313320887508468,167.5469011219251,176.097517171377,False
atlanta::Downtown::27,35.1218,35.1218,35.1218,33.73567710849981,-84.37458830669672,atlanta,Downtown,35.1218,6.4627,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,131210053002,13121005300,0.968464,True,14.72434700721968,0.0728155339805825,0.0257289879931389,285,3914,1749,45,3,27,6.4627,0.5947489991297424,0.06804555215839408,1.03,15.166077417436272,156.3074230471991,164.28444172797586,False
atlanta::Downtown::28,35.0276,35.0276,35.0276,33.73565435332121,-84.3735190177056,atlanta,Downtown,35.0276,6.3496,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,131210053002,13121005300,0.968464,True,14.72434700721968,0.0728155339805825,0.0257289879931389,285,3914,1749,45,1,28,6.3496,0.5263037603684171,0.06804555215839408,1.01,14.871590477291878,144.12680494696355,151.4821959645445,False
atlanta::Downtown::29,34.9364,34.9364,34.9364,33.73563158889657,-84.37244972991523,atlanta,Downtown,34.9364,6.2414,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,0.9944,0.9944,0.1619,0.2415,0.2415,0.9944,131210053002,13121005300,0.968464,True,14.72434700721968,0.0728155339805825,0.0257289879931389,285,3914,1749,45,0,29,6.2414,0.4606791996193055,0.06804555215839408,1.0,14.72434700721968,134.23720635123874,141.08788997101647,False
atlanta::Downtown::30,35.5401,35.5401,35.5401,33.7371793433206,-84.40343269116416,atlanta,Downtown,35.5401,7.0078,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,131210044002,13121004400,0.594826,True,10.255099810700944,0.3035175879396985,0.3301565690946222,906,2985,1469,485,15,30,7.0078,0.9198512044509545,0.6449447956047016,1.15,11.793364782306085,158.66714281641697,235.41580381110398,True
atlanta::Downtown::31,35.5356,35.5356,35.5356,33.73715683704464,-84.40236335890177,atlanta,Downtown,35.5356,6.9992,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,131210044002,13121004400,0.594826,True,10.255099810700944,0.3035175879396985,0.3301565690946222,906,2985,1469,485,15,31,6.9992,0.9150030367082048,0.6449447956047016,1.15,11.793364782306085,158.07223813436937,234.53313862013079,True
atlanta::Downtown::32,35.5312,35.5312,35.5312,33.73713432152139,-84.40129402782703,atlanta,Downtown,35.5312,6.9906,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,131210044002,13121004400,0.594826,True,10.255099810700944,0.3035175879396985,0.3301565690946222,906,2985,1469,485,14,32,6.9906,0.9101682505378694,0.6449447956047016,1.14,11.690813784199076,156.11003383434573,231.62179923169708,True
atlanta::Downtown::33,35.5269,35.5269,35.5269,33.73711179675088,-84.40022469794042,atlanta,Downtown,35.5269,6.9825,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,131210044002,13121004400,0.594826,True,10.255099810700944,0.3035175879396985,0.3301565690946222,906,2985,1469,485,10,33,6.9825,0.9055937062297215,0.6449447956047016,1.1,11.28060979177104,150.09762861854728,222.70114192615182,True
atlanta::Downtown::34,35.5232,35.5232,35.5232,33.73708926273315,-84.39915536924241,atlanta,Downtown,35.5232,6.9755,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,131210044002,13121004400,0.594826,True,10.255099810700944,0.3035175879396985,0.3301565690946222,906,2985,1469,485,8,34,6.9755,0.9016425439935623,0.6449447956047016,1.08,11.075507795557021,146.91558715044619,217.97991964486312,True
atlanta::Downtown::35,35.5204,35.5204,35.5204,33.73706671946824,-84.3980860417335,atlanta,Downtown,35.5204,6.9701,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,0.3349,0.3349,0.1411,0.0421,0.1411,0.3381,131210120003,13121012000,1.066579,True,13.34172152273765,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,10,35,6.9701,0.8986017688364071,0.8589691671250019,1.1,14.675893675011416,194.21261987147213,319.32960912359437,True
atlanta::Downtown::36,35.5186,35.5186,35.5186,33.737044166956174,-84.39701671541418,atlanta,Downtown,35.5186,6.9666,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.4435,0.4435,0.0768,0.127,0.127,0.4435,0.4435,0.4435,0.0768,0.127,0.127,0.4435,131210120003,13121012000,1.066579,True,13.34172152273765,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,8,36,6.9666,0.8966328785045337,0.8589691671250019,1.08,14.409059244556664,190.38809015073542,313.0412145712082,True
atlanta::Downtown::37,35.5183,35.5183,35.5183,33.737021605196986,-84.39594739028493,atlanta,Downtown,35.5183,6.9657,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120003,13121012000,1.066579,True,13.34172152273765,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,8,37,6.9657,0.8961483852657004,0.8589691671250019,1.08,14.409059244556664,190.3148661337496,312.92081767455943,True
atlanta::Downtown::38,35.5197,35.5197,35.5197,33.736999034190724,-84.39487806634625,atlanta,Downtown,35.5197,6.9677,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120003,13121012000,1.066579,True,13.34172152273765,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,7,38,6.9677,0.8973231684385972,0.8589691671250019,1.07,14.275642029329287,188.72368271043513,310.30455112634434,True
atlanta::Downtown::39,35.5232,35.5232,35.5232,33.73697645393741,-84.39380874359861,atlanta,Downtown,35.5232,6.9733,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120003,13121012000,1.066579,True,13.34172152273765,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,7,39,6.9733,0.9005563587185668,0.8589691671250019,1.07,14.275642029329287,189.19722025378462,311.0831542816038,True
atlanta::Downtown::40,35.5291,35.5291,35.5291,33.73695386443708,-84.3927394220425,atlanta,Downtown,35.5291,6.9829,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120003,13121012000,1.066579,True,13.34172152273765,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,6,40,6.9829,0.90608558905467,0.8589691671250019,1.06,14.14222481410191,188.2330838326649,309.497895266501,True
atlanta::Downtown::41,35.5377,35.5377,35.5377,33.73693126568976,-84.39167010167841,atlanta,Downtown,35.5377,6.997,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120003,13121012000,1.066579,True,13.34172152273765,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,7,41,6.997,0.9141978644539251,0.8589691671250019,1.07,14.275642029329287,191.20284519329698,314.3808567090097,True
atlanta::Downtown::42,35.5492,35.5492,35.5492,33.73690865769552,-84.39060078250682,atlanta,Downtown,35.5492,7.0158,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120001,13121012000,0.645131,True,27.90130996650293,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,4,42,7.0158,0.9250186921770698,0.8589691671250019,1.04,29.01736236516305,391.89532630051974,644.3648278249235,True
atlanta::Downtown::43,35.5628,35.5628,35.5628,33.73688604045435,-84.38953146452823,atlanta,Downtown,35.5628,7.0376,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120001,13121012000,0.645131,True,27.90130996650293,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,3,43,7.0376,0.9376016946595617,0.8589691671250019,1.03,28.738349265498016,391.87801830120065,644.3363695472846,True
atlanta::Downtown::44,35.5768,35.5768,35.5768,33.736863413966304,-84.38846214774311,atlanta,Downtown,35.5768,7.06,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210120001,13121012000,0.645131,True,27.90130996650293,0.5362637362637362,0.2750809061488673,1952,3640,1854,510,2,44,7.06,0.9505344557794381,0.8589691671250019,1.02,28.459336165832987,391.9070654072739,644.3841295797412,True
atlanta::Downtown::45,35.5899,35.5899,35.5899,33.73684077823142,-84.38739283215196,atlanta,Downtown,35.5899,7.0805,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210049001,13121004900,0.358453,True,33.39349928721478,0.0986293206197854,0.107271418286537,331,3356,1389,149,2,45,7.0805,0.9624087136464478,0.18083390489129578,1.02,34.06136927295908,473.27710241261855,537.4655123063022,False
atlanta::Downtown::46,35.6004,35.6004,35.6004,33.73681813324973,-84.38632351775526,atlanta,Downtown,35.6004,7.0967,32.0,32.5802,38.4,23.8,33.9,32.0,0.0,100.0,784.26,745.4,155.4,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,0.3034,0.3034,0.6161,0.0565,0.6161,0.3034,131210055011,13121005501,0.529387,True,32.8682041682172,0.4602012808783166,0.1455505279034691,1509,3279,1326,193,2,46,7.0967,0.9688102310150065,0.6391390821866733,1.02,33.52556825158154,468.42110250771475,692.9607776579526,True
