tile_id,temperature_1400_c,min_temperature_1400_c,max_temperature_1400_c,lat,lon,city,area,temperature_c,exceedance_h,threshold_c,area_reference_temperature_c,env_apparent_temperature_c,env_wet_bulb_c,env_relative_humidity_pct,env_heat_index_c,precipitation_mm,env_cloud_cover_context,solar_ghi,solar_dni,solar_dhi,fg_canopy_fraction,fg_vegetation_fraction,fg_building_fraction,fg_road_fraction,fg_impervious_fraction,fg_pervious_fraction,canopy_fraction,vegetation_fraction,building_fraction,road_fraction,impervious_fraction,pervious_fraction,geoid_blockgroup,geoid_tract,blockgroup_area_km2,population_acs_matched,population,poverty_fraction,no_vehicle_fraction,poverty_count,poverty_universe,households_total,no_vehicle_households,transit_stop_count,source_tile_id,source_exceedance_h,thermal_stress_index,vulnerability,exposure_multiplier,exposed_population,baseline_person_hours,equity_weighted_person_hours,high_vulnerability
las_vegas::Downtown_Las_Vegas::10,40.3522,40.3522,40.3522,36.158590001435535,-115.14269914242072,las_vegas,Downtown_Las_Vegas,40.3522,6.0267,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030012001,32003001200,0.467521,True,14.951200053045746,0.2459100204498977,0.3476494486360998,962,3912,1723,599,5,10,6.0267,0.06774487575632558,0.5079715813518613,1.075,16.072540057024177,103.42644235769863,142.8297124662266,False
las_vegas::Downtown_Las_Vegas::11,40.345,40.345,40.345,36.15857270667632,-115.1415848038674,las_vegas,Downtown_Las_Vegas,40.345,5.9709,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030012001,32003001200,0.467521,True,14.951200053045746,0.2459100204498977,0.3476494486360998,962,3912,1723,599,6,11,5.9709,0.040996356069671204,0.5079715813518613,1.09,16.296808057819863,101.29582771445466,139.8873790557976,False
las_vegas::Downtown_Las_Vegas::12,40.3401,40.3401,40.3401,36.15855540155447,-115.14047046626408,las_vegas,Downtown_Las_Vegas,40.3401,5.9331,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030013005,32003001300,0.375429,True,20.083690924249325,0.1337386018237082,0.0616686819830713,528,3948,1654,102,12,12,5.9331,0.022835671279174335,0.054483978110242276,1.18,23.6987552906142,143.81794218766274,149.69477239817226,False
las_vegas::Downtown_Las_Vegas::13,40.3374,40.3374,40.3374,36.15853808607,-115.13935612961131,las_vegas,Downtown_Las_Vegas,40.3374,5.9109,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.88,0.4624,0.2907,0.4624,0.88,0.79,0.88,0.4624,0.2907,0.4624,0.88,320030013005,32003001300,0.375429,True,20.083690924249325,0.1337386018237082,0.0616686819830713,528,3948,1654,102,12,13,5.9109,0.01249046023355158,0.054483978110242276,1.18,23.6987552906142,141.8306484656197,147.62627192539142,False
las_vegas::Downtown_Las_Vegas::14,40.3364,40.3364,40.3364,36.15852076022294,-115.13824179390976,las_vegas,Downtown_Las_Vegas,40.3364,5.902,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.88,0.4624,0.2907,0.4624,0.88,0.79,0.88,0.4624,0.2907,0.4624,0.88,320030013005,32003001300,0.375429,True,20.083690924249325,0.1337386018237082,0.0616686819830713,528,3948,1654,102,12,14,5.902,0.008491706809661229,0.054483978110242276,1.18,23.6987552906142,141.05778921289104,146.82183133770678,False
las_vegas::Downtown_Las_Vegas::15,40.3369,40.3369,40.3369,36.158503424013325,-115.13712745915991,las_vegas,Downtown_Las_Vegas,40.3369,5.904,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.88,0.4624,0.2907,0.4624,0.88,0.79,0.88,0.4624,0.2907,0.4624,0.88,320030013005,32003001300,0.375429,True,20.083690924249325,0.1337386018237082,0.0616686819830713,528,3948,1654,102,11,15,5.904,0.009886719129699163,0.054483978110242276,1.165,23.397499926750463,139.5045794752415,145.20515281604722,False
las_vegas::Downtown_Las_Vegas::16,40.3384,40.3384,40.3384,36.15848607744118,-115.1360131253624,las_vegas,Downtown_Las_Vegas,40.3384,5.9146,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.88,0.4624,0.15,0.15,0.85,0.79,0.88,0.4624,0.15,0.15,0.85,320030013005,32003001300,0.375429,True,20.083690924249325,0.1337386018237082,0.0616686819830713,528,3948,1654,102,11,16,5.9146,0.015206481070524126,0.054483978110242276,1.165,23.397499926750463,140.49123012832735,146.23212095857195,False
las_vegas::Downtown_Las_Vegas::17,40.3408,40.3408,40.3408,36.15846872050654,-115.13489879251776,las_vegas,Downtown_Las_Vegas,40.3408,5.9313,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.15,0.15,0.85,0.79,0.0206,0.8728,0.15,0.15,0.85,320030013005,32003001300,0.375429,True,20.083690924249325,0.1337386018237082,0.0616686819830713,528,3948,1654,102,10,17,5.9313,0.023653963546501344,0.054483978110242276,1.15,23.09624456288672,140.23112970971803,145.96139206082714,False
las_vegas::Downtown_Las_Vegas::18,40.3436,40.3436,40.3436,36.15845135320943,-115.13378446062652,las_vegas,Downtown_Las_Vegas,40.3436,5.9518,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.15,0.15,0.85,0.79,0.0206,0.8728,0.15,0.15,0.85,320030013005,32003001300,0.375429,True,20.083690924249325,0.1337386018237082,0.0616686819830713,528,3948,1654,102,11,18,5.9518,0.033760150434502166,0.054483978110242276,1.165,23.397499926750463,143.95858543768878,149.84116275101513,False
las_vegas::Downtown_Las_Vegas::19,40.3466,40.3466,40.3466,36.15843397554988,-115.13267012968932,las_vegas,Downtown_Las_Vegas,40.3466,5.9736,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.15,0.15,0.85,0.79,0.0206,0.8728,0.15,0.15,0.85,320030013001,32003001300,0.279441,True,28.449654846640257,0.1337386018237082,0.0616686819830713,528,3948,1654,102,9,19,5.9736,0.044547681922333326,0.054483978110242276,1.135,32.29035825093669,201.482472338856,209.7156472982368,False
las_vegas::Downtown_Las_Vegas::20,40.3493,40.3493,40.3493,36.15841658752791,-115.13155579970667,las_vegas,Downtown_Las_Vegas,40.3493,5.9944,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.15,0.8728,0.1041,0.79,0.0206,0.8728,0.15,0.8728,0.1041,320030013001,32003001300,0.279441,True,28.449654846640257,0.1337386018237082,0.0616686819830713,528,3948,1654,102,2,20,5.9944,0.05454754188686617,0.054483978110242276,1.03,29.303144492039465,185.23630523145093,192.80561333104032,False
las_vegas::Downtown_Las_Vegas::21,40.3516,40.3516,40.3516,36.15839918914355,-115.1304414706792,las_vegas,Downtown_Las_Vegas,40.3516,6.012,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.15,0.8728,0.1041,0.79,0.0206,0.8728,0.15,0.8728,0.1041,320030013001,32003001300,0.279441,True,28.449654846640257,0.1337386018237082,0.0616686819830713,528,3948,1654,102,2,21,6.012,0.06303670504555688,0.054483978110242276,1.03,29.303144492039465,187.27571282776844,194.92835720648455,False
las_vegas::Downtown_Las_Vegas::22,40.3532,40.3532,40.3532,36.15838178039682,-115.12932714260742,las_vegas,Downtown_Las_Vegas,40.3532,6.0258,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.15,0.8728,0.1041,0.79,0.0206,0.8728,0.15,0.8728,0.1041,320030013001,32003001300,0.279441,True,28.449654846640257,0.1337386018237082,0.0616686819830713,528,3948,1654,102,3,22,6.0258,0.06932617161257437,0.054483978110242276,1.045,29.729889314739065,191.56589881743665,199.39385299581522,False
las_vegas::Downtown_Las_Vegas::23,40.3544,40.3544,40.3544,36.158364361287774,-115.12821281549192,las_vegas,Downtown_Las_Vegas,40.3544,6.0364,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.15,0.8728,0.1041,0.79,0.0206,0.8728,0.15,0.8728,0.1041,320030014012,32003001401,0.518535,True,29.52549008263666,0.3003685503685503,0.176595744680851,978,3256,1410,249,4,23,6.0364,0.0741049413737367,0.46884043668804337,1.06,31.297019487594863,202.92133240283567,274.27462697563453,False
las_vegas::Downtown_Las_Vegas::24,40.3552,40.3552,40.3552,36.15834693181642,-115.12709848933328,las_vegas,Downtown_Las_Vegas,40.3552,6.0444,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.0279999999999999,0.8728,0.1041,0.79,0.0206,0.8728,0.0279999999999999,0.8728,0.1041,320030014012,32003001401,0.518535,True,29.52549008263666,0.3003685503685503,0.176595744680851,978,3256,1410,249,3,24,6.0444,0.07752102193525094,0.46884043668804337,1.045,30.85413713635531,200.95200984176316,271.61283087742737,False
las_vegas::Downtown_Las_Vegas::25,40.3556,40.3556,40.3556,36.1583294919828,-115.12598416413203,las_vegas,Downtown_Las_Vegas,40.3556,6.0503,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.0279999999999999,0.8728,0.1041,0.79,0.0206,0.8728,0.0279999999999999,0.8728,0.1041,320030014012,32003001401,0.518535,True,29.52549008263666,0.3003685503685503,0.176595744680851,978,3256,1410,249,3,25,6.0503,0.0796977529689092,0.46884043668804337,1.045,30.85413713635531,201.55450628506105,272.4271833424093,False
las_vegas::Downtown_Las_Vegas::26,40.3558,40.3558,40.3558,36.15831204178692,-115.1248698398888,las_vegas,Downtown_Las_Vegas,40.3558,6.0545,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.0279999999999999,0.8728,0.1041,0.79,0.0206,0.8728,0.0279999999999999,0.8728,0.1041,320030014012,32003001401,0.518535,True,29.52549008263666,0.3003685503685503,0.176595744680851,978,3256,1410,249,2,26,6.0545,0.08109446766528287,0.46884043668804337,1.03,30.411254785115762,199.05645625969873,269.0507431684774,False
las_vegas::Downtown_Las_Vegas::27,40.3559,40.3559,40.3559,36.15829458122883,-115.12375551660408,las_vegas,Downtown_Las_Vegas,40.3559,6.0575,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.0206,0.8728,0.0279999999999999,0.8728,0.1041,0.79,0.0206,0.8728,0.0279999999999999,0.8728,0.1041,320030014012,32003001401,0.518535,True,29.52549008263666,0.3003685503685503,0.176595744680851,978,3256,1410,249,3,27,6.0575,0.08201483642273538,0.46884043668804337,1.045,30.85413713635531,202.2274213427759,273.3367157422589,False
las_vegas::Downtown_Las_Vegas::28,40.464,40.464,40.464,36.1596701843528,-115.15382128958316,las_vegas,Downtown_Las_Vegas,40.464,6.8696,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,320030079003,32003007900,0.699271,True,20.34976425448789,0.1601141407736208,0.3122151321786691,505,3154,2194,685,7,28,6.8696,0.4772806467924564,0.3144881832121738,1.105,22.486489501209117,228.20025149068718,282.0249633655877,False
las_vegas::Downtown_Las_Vegas::29,40.4536,40.4536,40.4536,36.15965299265324,-115.15270692872754,las_vegas,Downtown_Las_Vegas,40.4536,6.7906,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,320030079003,32003007900,0.699271,True,20.34976425448789,0.1601141407736208,0.3122151321786691,505,3154,2194,685,7,29,6.7906,0.4390385830837897,0.3144881832121738,1.105,22.486489501209117,219.7365228300604,271.56492771769996,False
las_vegas::Downtown_Las_Vegas::30,40.4421,40.4421,40.4421,36.159635790590414,-115.15159256881633,las_vegas,Downtown_Las_Vegas,40.4421,6.7035,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,320030079003,32003007900,0.699271,True,20.34976425448789,0.1601141407736208,0.3122151321786691,505,3154,2194,685,8,30,6.7035,0.39681477869959497,0.3144881832121738,1.12,22.79173596502644,213.41151072642427,263.74805944011314,False
las_vegas::Downtown_Las_Vegas::31,40.4298,40.4298,40.4298,36.15961857816436,-115.15047820985004,las_vegas,Downtown_Las_Vegas,40.4298,6.6109,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,320030079003,32003007900,0.699271,True,20.34976425448789,0.1601141407736208,0.3122151321786691,505,3154,2194,685,8,31,6.6109,0.3517915921129753,0.3144881832121738,1.12,22.79173596502644,203.67969399121318,251.7208366815943,False
las_vegas::Downtown_Las_Vegas::32,40.4171,40.4171,40.4171,36.15960135537509,-115.1493638518293,las_vegas,Downtown_Las_Vegas,40.4171,6.5151,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,320030079003,32003007900,0.699271,True,20.34976425448789,0.1601141407736208,0.3122151321786691,505,3154,2194,685,7,32,6.5151,0.30525770872051344,0.3144881832121738,1.105,22.486489501209117,191.22250948568373,236.32542418375274,False
las_vegas::Downtown_Las_Vegas::33,40.4043,40.4043,40.4043,36.15958412222263,-115.14824949475464,las_vegas,Downtown_Las_Vegas,40.4043,6.4188,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,0.0109,0.88,0.3023,0.1959,0.3023,0.5018,320030079003,32003007900,0.699271,True,20.34976425448789,0.1601141407736208,0.3122151321786691,505,3154,2194,685,5,33,6.4188,0.25842015492968795,0.3144881832121738,1.075,21.875996573574483,176.70439684904744,218.3829803970424,False
las_vegas::Downtown_Las_Vegas::34,40.3918,40.3918,40.3918,36.15956687870703,-115.14713513862668,las_vegas,Downtown_Las_Vegas,40.3918,6.3245,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030079003,32003007900,0.699271,True,20.34976425448789,0.1601141407736208,0.3122151321786691,505,3154,2194,685,6,34,6.3245,0.21261695200579628,0.3144881832121738,1.09,22.181243037391802,170.11229844675225,210.23602920717693,False
las_vegas::Downtown_Las_Vegas::35,40.3799,40.3799,40.3799,36.1595496248283,-115.1460207834459,las_vegas,Downtown_Las_Vegas,40.3799,6.2348,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030079003,32003007900,0.699271,True,20.34976425448789,0.1601141407736208,0.3122151321786691,505,3154,2194,685,5,35,6.2348,0.1690304584219282,0.3144881832121738,1.075,21.875996573574483,159.44694405696123,197.05507887336637,False
las_vegas::Downtown_Las_Vegas::36,40.369,40.369,40.369,36.15953236058649,-115.14490642921297,las_vegas,Downtown_Las_Vegas,40.369,6.1525,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030079002,32003007900,0.360852,True,11.472847594027469,0.1601141407736208,0.3122151321786691,505,3154,2194,685,4,36,6.1525,0.12907269924649709,0.3144881832121738,1.06,12.161218449669118,84.47936065708213,104.40518114606094,False
las_vegas::Downtown_Las_Vegas::37,40.3594,40.3594,40.3594,36.1595150859816,-115.14379207592836,las_vegas,Downtown_Las_Vegas,40.3594,6.0801,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030079002,32003007900,0.360852,True,11.472847594027469,0.1601141407736208,0.3122151321786691,505,3154,2194,685,5,37,6.0801,0.09390136501824177,0.3144881832121738,1.075,12.333311163579529,82.02921871816066,101.37713369190196,False
las_vegas::Downtown_Las_Vegas::38,40.3515,40.3515,40.3515,36.15949780101367,-115.14267772359273,las_vegas,Downtown_Las_Vegas,40.3515,6.0205,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030079002,32003007900,0.360852,True,11.472847594027469,0.1601141407736208,0.3122151321786691,505,3154,2194,685,6,38,6.0205,0.06495314873991397,0.3144881832121738,1.09,12.505403877489941,80.1790276329132,99.09054518190838,False
las_vegas::Downtown_Las_Vegas::39,40.3457,40.3457,40.3457,36.15948050568274,-115.1415633722066,las_vegas,Downtown_Las_Vegas,40.3457,5.9762,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030079002,32003007900,0.360852,True,11.472847594027469,0.1601141407736208,0.3122151321786691,505,3154,2194,685,6,39,5.9762,0.04356607167681084,0.3144881832121738,1.09,12.505403877489941,77.99069607324472,96.38606030989038,False
las_vegas::Downtown_Las_Vegas::40,40.3419,40.3419,40.3419,36.15946319998882,-115.14044902177052,las_vegas,Downtown_Las_Vegas,40.3419,5.9472,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.0109,0.88,0.4624,0.2907,0.4624,0.88,0.0109,0.88,0.4624,0.2907,0.4624,0.88,320030079002,32003007900,0.360852,True,11.472847594027469,0.1601141407736208,0.3122151321786691,505,3154,2194,685,13,40,5.9472,0.0295598031023865,0.3144881832121738,1.18,13.537960160952412,82.89290381554919,102.44453285714934,False
las_vegas::Downtown_Las_Vegas::41,40.3398,40.3398,40.3398,36.15944588393194,-115.13933467228507,las_vegas,Downtown_Las_Vegas,40.3398,5.9313,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.88,0.4624,0.2907,0.4624,0.88,0.79,0.88,0.4624,0.2907,0.4624,0.88,320030079002,32003007900,0.360852,True,11.472847594027469,0.1601141407736208,0.3122151321786691,505,3154,2194,685,15,41,5.9313,0.02185065628096778,0.3144881832121738,1.18,13.537960160952412,82.05226061330441,101.40561038985184,False
las_vegas::Downtown_Las_Vegas::42,40.3392,40.3392,40.3392,36.15942855751214,-115.13822032375089,las_vegas,Downtown_Las_Vegas,40.3392,5.9262,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.88,0.4624,0.2907,0.4624,0.88,0.79,0.88,0.4624,0.2907,0.4624,0.88,320030079002,32003007900,0.360852,True,11.472847594027469,0.1601141407736208,0.3122151321786691,505,3154,2194,685,13,42,5.9262,0.01951060726911362,0.3144881832121738,1.18,13.537960160952412,81.79396937318198,101.08639699259513,False
las_vegas::Downtown_Las_Vegas::43,40.3398,40.3398,40.3398,36.15941122072944,-115.1371059761684,las_vegas,Downtown_Las_Vegas,40.3398,5.9298,40.0,40.18,42.2,20.8,10.1,37.1,0.0,9.0,848.53,869.18,115.63,0.79,0.88,0.4624,0.2907,0.4624,0.88,0.79,0.88,0.4624,0.2907,0.4624,0.88,320030079002,32003007900,0.360852,True,11.472847594027469,0.1601141407736208,0.3122151321786691,505,3154,2194,685,11,43,5.9298,0.021480637265514364,0.3144881832121738,1.165,13.365867447042001,80.9594099536869,100.05499326638534,False
